keygene	nbexon	map	phys	GC_total.mean	GC_total.sd	GC3.mean	GC3.sd
Bradi2g31737.1.v3.1	5	2	31435335.5	47.8661071855798	11.1891283990886	48.0334591753646	11.7828063908527
Bradi2g31737.4.v3.1	2	2	31438550	49.859943977591	23.3721569131688	71.6772151898734	4.69912734332835
Bradi2g31750.1.v3.1	1	2	31444758.5	68.0140597539543	NA	95.7894736842105	NA
Bradi2g31760.1.v3.1	3	2	31447128	58.7414825217842	6.05336338207786	80.3949305597959	21.519390819153
Bradi2g31780.2.v3.1	2	2	31460611	59.4354838709678	0.798346365855767	82.7272727272727	24.4273251682625
Bradi2g31780.3.v3.1	2	2	31460511.5	56.2354838709678	3.72713703373814	63.2150776053215	3.16708580487101
Bradi2g31793.1.v3.1	1	2	31478106.5	67.0103092783505	NA	70.8074534161491	NA
Bradi2g31796.1.v3.1	1	2	31479827	70.8	NA	68.6746987951807	NA
Bradi2g31800.2.v3.1	3	2	31481837	67.7395572029744	7.14683701665473	86.6336067747629	12.0140869721333
Bradi2g31803.1.v3.1	3	2	31487554	51.1801437433389	4.14067369627046	54.6279491833031	4.34530667652009
Bradi2g31806.1.v3.1	1	2	31504079.5	66.9527896995708	NA	58.974358974359	NA
Bradi2g31810.1.v3.1	9	2	31508354.5	48.3939887713692	14.8928220952065	49.5807797098176	27.6006183510377
Bradi2g31815.1.v3.1	2	2	31513697	41.461038961039	3.07637365840897	43.0555555555556	5.89255650988787
Bradi2g31820.1.v3.1	5	2	31517142	56.1860064666968	8.2804248905147	69.1846469681521	14.7696543392487
Bradi2g31830.2.v3.1	12	2	31533449.5	44.1308558441272	7.7481462803961	39.1764057199046	12.9661589331689
Bradi2g31850.1.v3.1	2	2	31572451	67.5829228243022	1.02640787285531	67.9802955665024	8.35988312732859
Bradi2g31870.1.v3.1	9	2	31608129.5	56.1303259524599	5.72391141767775	61.0506574576245	12.0753982997611
Bradi2g31880.2.v3.1	2	2	31616156.5	56.0107983713932	4.2947129868137	54.7964884277734	0.722343719009394
Bradi2g31880.3.v3.1	2	2	31616156.5	55.7498223169865	4.66378886241028	54.7069597069597	0.595730987812815
Bradi2g31880.4.v3.1	2	2	31616156.5	55.7040670345392	4.72849660339753	54.8847926267281	0.847224714785691
Bradi2g31883.1.v3.1	1	2	31617567.5	68.0597014925373	NA	72.3214285714286	NA
Bradi2g31900.8.v3.1	3	2	31633720.5	61.2314650268445	11.4338291932539	75.7594990268258	12.5663998000533
Bradi2g31903.1.v3.1	1	2	31692215.5	50.8235294117647	NA	46.4788732394366	NA
Bradi2g31907.1.v3.1	1	2	31693204	67.6829268292683	NA	62.8440366972477	NA
Bradi2g31910.1.v3.1	8	2	31708605	60.1988771015659	9.45208148498982	83.0509697906687	15.0899016249961
Bradi2g31910.2.v3.1	8	2	31708766	55.1712647908189	12.2207918587025	76.0703294332599	22.1017064708502
Bradi2g31920.1.v3.1	6	2	31723831.5	46.4392167500755	7.79577859078746	56.1400534118587	24.3434397154478
Bradi2g31930.1.v3.1	7	2	31729046.5	45.7060825291152	10.9501505743132	48.9084932875451	15.2400063882882
Bradi2g31937.1.v3.1	1	2	31735121.5	66.6391412056152	NA	74.6898263027295	NA
Bradi2g31950.1.v3.1	2	2	31741580	67.0527431751921	2.88240188037348	91.0276679841897	5.31028808005708
Bradi2g31957.4.v3.1	3	2	31777538.5	63.6799778034997	2.59305357642843	83.8646028301201	8.43391153871726
Bradi2g31967.2.v3.1	9	2	31795544.5	47.6625008089408	10.0682615840278	52.1832898392619	19.8243937811939
Bradi2g31967.3.v3.1	8	2	31795544.5	48.4529905754127	10.4605940659677	53.2650245985814	20.9072847997645
Bradi2g31973.1.v3.1	2	2	31800124.5	67.3128738481436	3.06551385172487	78.1104697771364	3.02138780160675
Bradi2g31980.1.v3.1	2	2	31801311.5	67.1995108315863	13.6504715795096	87.5	5.89255650988794
Bradi2g31985.1.v3.1	1	2	31802192	71.5596330275229	NA	64.3835616438356	NA
Bradi2g31990.1.v3.1	8	2	31820635	44.9543112092376	6.04908114055061	38.6105949147303	9.21050965016392
Bradi2g31990.2.v3.1	8	2	31820272	48.4053981657594	12.0573128137617	42.7682036103825	16.847503071021
Bradi2g31990.3.v3.1	8	2	31820635	45.8918112092376	6.87691542539439	40.0168449147303	11.0086862978345
Bradi2g32027.1.v3.1	3	2	31914390.5	43.17821138793	1.77185035187507	45.7470804137471	3.03593971882775
Bradi2g32062.1.v3.1	4	2	31918614.5	43.8562453104372	3.71186189045581	47.6488095238095	12.4024443345823
Bradi2g32210.1.v3.1	2	2	31966411	55.5448512095911	18.3172597995231	61.195652173913	22.9041109558251
Bradi2g32220.1.v3.1	3	2	31976790.5	52.5747434801065	10.8834986800943	56.546285784419	14.7024638792304
Bradi2g32225.1.v3.1	3	2	31998444.5	45.8001170117367	4.88102899434641	47.9976020331698	5.85819125204982
Bradi2g32230.1.v3.1	6	2	32009217.5	42.8978706690369	2.53019587598347	42.3636423780102	10.7358292047627
Bradi2g32230.2.v3.1	5	2	32009217.5	43.5782851389788	2.12841139861584	40.3363708536122	10.6418425162203
Bradi2g32240.1.v3.1	6	2	32015973	51.0716439747015	9.90854353601783	56.6177941959657	11.1139361151596
Bradi2g32270.1.v3.1	6	2	32042138	62.3361038503916	5.37138942846215	82.838909999653	11.0620828543251
Bradi2g32277.3.v3.1	5	2	32050274.5	45.4414836487721	6.41182849131464	48.3278247449433	15.4439390629846
Bradi2g32310.1.v3.1	2	2	32064122	45.4800982165934	0.388369581292699	48.1172750790457	1.66665007350663
Bradi2g32410.1.v3.1	3	2	32135844.5	64.4381617010208	6.32573755864141	72.3601339157273	12.5144229836364
Bradi2g32510.1.v3.1	4	2	32191739	63.9959522830551	4.94948529611545	84.8910604793757	12.27147470731
Bradi2g32520.1.v3.1	3	2	32207999	65.6872404134068	2.85888996195024	94.5806513751504	2.17111031067108
Bradi2g32530.1.v3.1	13	2	32220156	48.0496115716741	7.39321757805364	41.4264538097752	18.3869996696642
Bradi2g32530.3.v3.1	13	2	32220447	46.4233854488037	2.77083968433902	42.3495307328521	21.0310668371722
Bradi2g32530.4.v3.1	12	2	32220488	46.125334236204	2.66752259467095	37.5453249605898	12.4576662916164
Bradi2g32540.1.v3.1	4	2	32225406.5	63.5516007790291	4.32676587754451	89.994299001652	4.58991010937789
Bradi2g32540.2.v3.1	4	2	32225891	59.6015126792731	8.98232267241583	80.7581878905408	18.8496231096404
Bradi2g32540.3.v3.1	3	2	32225974.5	62.0146506771548	7.91025308039431	86.6167962512108	10.7669968887666
Bradi2g32540.4.v3.1	4	2	32225938.5	58.5620741765993	10.8504383734234	81.3137434460964	17.7739541216325
Bradi2g32545.1.v3.1	1	2	32239254.5	54.6572934973638	NA	58.2010582010582	NA
Bradi2g32550.1.v3.1	4	2	32241220.5	53.9760087287359	13.5555425231889	58.4035785043624	21.5955794844599
Bradi2g32560.1.v3.1	1	2	32245894	73.3516483516484	NA	92.5619834710744	NA
Bradi2g32570.1.v3.1	6	2	32249708.5	45.9842167542444	11.5414861303381	42.3529302134423	22.2882541781156
Bradi2g32570.3.v3.1	5	2	32250240.5	41.286323262988	0.990380334550718	33.3235162561308	3.0790371533435
Bradi2g32577.1.v3.1	3	2	32256787	69.5632067560796	5.13523178984117	93.8140301368216	1.54777575561625
Bradi2g32577.2.v3.1	3	2	32256787	69.5632067560796	5.13523178984117	93.8140301368216	1.54777575561625
Bradi2g32582.1.v3.1	3	2	32263532.5	54.4194506400675	10.7637252540468	63.0091076037324	19.271595218302
Bradi2g32584.1.v3.1	2	2	32267618.5	55.5294117647059	11.9792207636309	57.9268292682927	11.2102294578355
Bradi2g32587.1.v3.1	1	2	32267214.5	49.6649292628444	NA	60.7142857142857	NA
Bradi2g32600.2.v3.1	6	2	32276289.5	50.4556478968557	9.34363510737941	62.0541640825465	22.2153847527767
Bradi2g32613.1.v3.1	2	2	32304553	41.9768934531451	7.62477145310273	49.386845039019	6.30641499385989
Bradi2g32620.1.v3.1	12	2	32326964	50.9505668565676	9.46880575640953	53.3376819836301	21.8825909786428
Bradi2g32620.3.v3.1	12	2	32326964	51.0275216674333	9.59121474807637	53.3166735802688	21.8427821143517
Bradi2g32620.4.v3.1	11	2	32327049.5	48.463419224511	5.37267473162989	49.0881605655586	17.1802418827826
Bradi2g32623.1.v3.1	2	2	32329383	57.0810810810811	7.18573377638224	50.2815315315315	18.0758152397913
Bradi2g32627.1.v3.1	2	2	32330918	64.6330474770072	8.25441267995853	82.8914141414141	1.33921738861089
Bradi2g32640.1.v3.1	5	2	32333172.5	44.2860031323816	24.9190376922567	60.0728021978022	35.1898585899661
Bradi2g32660.3.v3.1	1	2	32341881.5	58.0505415162455	NA	66.1605206073753	NA
Bradi2g32670.1.v3.1	1	2	32355688.5	70.3217334208798	NA	91.7322834645669	NA
Bradi2g32705.1.v3.1	1	2	32423415.5	54.180602006689	NA	55.5555555555556	NA
Bradi2g32722.1.v3.1	4	2	32432790	58.3533394826958	5.45799265628482	68.1706349206349	1.1653701899037
Bradi2g32740.1.v3.1	9	2	32440883	43.5316351166625	10.9870961571557	41.7792346086102	16.3264825100158
Bradi2g32775.1.v3.1	3	2	32470632	55.7514667692604	10.4578215470308	63.7598566308244	24.2354245312972
Bradi2g32833.1.v3.1	1	2	32546763.5	56.782334384858	NA	56.1904761904762	NA
Bradi2g32856.1.v3.1	3	2	32561937.5	60.3623226313729	5.30531113649735	71.4686337054758	5.22341382735137
Bradi2g32880.1.v3.1	1	2	32565421.5	70.5385427666315	NA	90.1898734177215	NA
Bradi2g32885.1.v3.1	1	2	32571484.5	75.4527162977867	NA	77.5757575757576	NA
Bradi2g32890.1.v3.1	4	2	32573091	62.9566197208927	3.93322015534195	72.3588056778297	20.0825564515292
Bradi2g32900.1.v3.1	3	2	32588290.5	71.9007757699633	3.89591763340674	91.4411632947102	6.52896636910645
Bradi2g32905.1.v3.1	8	2	32608728	46.1927076880366	4.13139759060916	38.4035445548604	7.23245438305298
Bradi2g32906.1.v3.1	1	2	32613694	62.1019108280255	NA	75.9615384615385	NA
Bradi2g32907.1.v3.1	2	2	32622102	50.5600110619469	1.4177334523237	52.027027027027	2.86664911291847
Bradi2g32910.1.v3.1	9	2	32679816	46.9893909895355	6.36776036258882	60.0845263977579	15.9491033583848
Bradi2g32910.2.v3.1	9	2	32679884	47.1075942992282	6.41809011068466	58.9491648457297	16.6063497423703
Bradi2g32910.3.v3.1	8	2	32680095	46.6444836256307	6.55826051936038	61.2204877670979	17.905062144414
Bradi2g32910.4.v3.1	9	2	32679884	47.1329492688022	6.47039760682479	58.8907141543676	16.5247213020147
Bradi2g32920.1.v3.1	1	2	32684395	67.0863309352518	NA	93.2432432432432	NA
Bradi2g32930.2.v3.1	4	2	32689233.5	54.6843277699548	9.40050555013786	63.4612136007334	24.2889502460002
Bradi2g32930.3.v3.1	4	2	32689233.5	54.9258736636746	9.59792565134302	63.5388533522862	24.3524398519428
Bradi2g32940.1.v3.1	1	2	32694121	67.3469387755102	NA	92.3664122137405	NA
Bradi2g32950.2.v3.1	1	2	32737312.5	70.2028081123245	NA	88.2629107981221	NA
Bradi2g32957.1.v3.1	1	2	32754432	74.406779661017	NA	91.8367346938775	NA
Bradi2g32981.1.v3.1	2	2	32785737.5	70.586959785165	0.948265895074414	88.0366692131398	6.22297182526286
Bradi2g32990.1.v3.1	1	2	32786731.5	70.0917431192661	NA	93.4065934065934	NA
Bradi2g33000.1.v3.1	1	2	32813256	74.4011976047904	NA	95.067264573991	NA
Bradi2g33011.1.v3.1	3	2	32820432	61.029211029211	11.3783897067149	73.996723996724	21.3548476048432
Bradi2g33020.2.v3.1	7	2	32825778.5	46.9103365918626	4.8057805453759	38.0170654820833	10.500227086386
Bradi2g33030.1.v3.1	2	2	32832340	46.5626705737022	2.61236841220926	46.0430721328489	0.421988997594452
Bradi2g33037.2.v3.1	16	2	32841369.5	45.5597165350988	8.07308732423405	43.754272998521	15.4367413203926
Bradi2g33050.1.v3.1	8	2	32848327	58.4819249799691	8.3376572376912	76.6470337452953	14.1307231304222
Bradi2g33050.2.v3.1	7	2	32848327	59.2639830061086	8.68298404104846	76.8823242803375	15.2459890993841
Bradi2g33060.1.v3.1	1	2	32859535.5	72.4612736660929	NA	96.3917525773196	NA
Bradi2g33070.1.v3.1	4	2	32872991.5	55.2686737804878	16.2928715906613	57.2844726333098	26.1234740978832
Bradi2g33070.2.v3.1	3	2	32872991.5	60.0736788617886	16.1139087131803	62.4399029050192	29.39699101431
Bradi2g33080.1.v3.1	5	2	32878522.5	47.4160005558968	2.74939173607267	50.8342562861619	1.61473784752221
Bradi2g33095.1.v3.1	2	2	32888791.5	60.3088603862598	18.3005448086833	62.1848739495799	17.2320139953024
Bradi2g33100.1.v3.1	1	2	32903914.5	70.7150964812713	NA	92.5170068027211	NA
Bradi2g33105.1.v3.1	1	2	32908662.5	70.9156193895871	NA	90.8602150537634	NA
Bradi2g33110.1.v3.1	4	2	32913914.5	60.0606228669553	6.57287790718103	75.7199667508416	9.9586671132474
Bradi2g33110.2.v3.1	4	2	32914676.5	53.351020993419	17.5068813351799	68.2117159257591	23.9168305146968
Bradi2g33110.3.v3.1	4	2	32914386.5	57.415060402286	10.1984926491622	70.9894937035369	18.5612658465438
Bradi2g33123.1.v3.1	1	2	32926902.5	63.6887608069164	NA	63.7931034482759	NA
Bradi2g33136.1.v3.1	3	2	32934266	53.0486186512245	21.4270014888606	53.8763563677898	29.1727001552065
Bradi2g33160.1.v3.1	2	2	32946895.5	66.2937832385843	4.07173169434395	87.154014798575	9.42744447923415
Bradi2g33165.1.v3.1	2	2	32951935	62.2855467736303	6.91790298851877	82.340453280779	14.2747283919398
Bradi2g33167.1.v3.1	2	2	32955980.5	67.8409090909091	11.0887199776981	86.0544217687075	19.7220258698289
Bradi2g33170.1.v3.1	1	2	32959562.5	76.2979683972912	NA	96.6216216216216	NA
Bradi2g33180.1.v3.1	16	2	32964455.5	42.1475047477788	10.1754258071505	42.5762064816352	17.2450072819713
Bradi2g33200.1.v3.1	10	2	32992266	55.1837609253552	6.54229392548968	67.0497373174643	15.4445036921727
Bradi2g33210.1.v3.1	11	2	33005182	53.2972300301577	6.73482480015873	66.167578845381	15.6060280561624
Bradi2g33210.3.v3.1	11	2	33005182	53.1915217849146	6.78064620026599	65.7346784124806	15.511256338406
Bradi2g33210.4.v3.1	12	2	33005249	53.5331438039082	6.53351876713597	65.4080004712863	15.3338859569853
Bradi2g33230.1.v3.1	18	2	33025460.5	41.6654011712453	4.84392067159377	41.7939179876289	12.7787978788578
Bradi2g33230.2.v3.1	19	2	33025460.5	42.0613900142949	5.01391783528703	42.3107066843751	12.621407320305
Bradi2g33242.1.v3.1	15	2	33042950	40.3130837783744	5.48904246525831	38.533671360097	12.5682348129122
Bradi2g33250.1.v3.1	2	2	33046090.5	41.6940430851527	1.43694985042123	35.9908735332464	3.03309166897494
Bradi2g33263.1.v3.1	5	2	33060317	56.0069679009198	10.873574470565	53.578834209269	19.2733968514461
Bradi2g33266.1.v3.1	1	2	33076366	53.3980582524272	NA	64.7058823529412	NA
Bradi2g33280.2.v3.1	2	2	33106692.5	58.7910226928357	2.25630807052767	73.6231884057971	0.409916974600944
Bradi2g33290.1.v3.1	3	2	33111374	64.702759945459	3.74653537338445	91.056786350904	3.60160614829674
Bradi2g33300.1.v3.1	3	2	33136866	50.5037702495972	12.0349436861136	54.2477955590962	22.8911608273603
Bradi2g33312.1.v3.1	2	2	33144590.5	49.375	6.18718433538229	48.1481481481482	5.2378280087893
Bradi2g33317.1.v3.1	2	2	33153696	67.5917451185495	2.04482805664784	95.6834709119497	2.78993094188676
Bradi2g33323.1.v3.1	1	2	33154439	41.9811320754717	NA	38.5714285714286	NA
Bradi2g33330.1.v3.1	1	2	33165235	65.3782894736842	NA	90.5055487053021	NA
Bradi2g33340.1.v3.1	1	2	33172934.5	69.4839192221391	NA	92.3595505617977	NA
Bradi2g33360.3.v3.1	7	2	33199516.5	48.3859804445725	7.59985658838376	55.1752647918907	4.01121211163688
Bradi2g33370.3.v3.1	3	2	33209621.5	72.1790810086774	2.35244192539352	92.195817977068	5.65547778738222
Bradi2g33380.1.v3.1	8	2	33254031	56.3832588002931	9.08912080258691	71.6087324652527	15.75338214717
Bradi2g33380.2.v3.1	8	2	33254447.5	51.5815804931942	9.56764658463771	63.6027800843003	16.489063690765
Bradi2g33409.1.v3.1	4	2	33265381.5	43.6867084056133	1.54396699233632	52.0633802816902	8.99958854959628
Bradi2g33417.1.v3.1	6	2	33271929	65.7692261384212	2.71194218834822	76.463105194288	10.5119305440973
Bradi2g33417.2.v3.1	6	2	33271929	66.3099477385743	2.65880998295491	78.3077793257838	12.0389581518785
Bradi2g33423.1.v3.1	3	2	33275388	53.3853475315379	11.4931595179395	62.9824561403509	14.7023405652935
Bradi2g33437.1.v3.1	5	2	33309469.5	63.4948047187354	8.36146215285739	82.3465687247701	15.8141467302873
Bradi2g33450.1.v3.1	12	2	33325138.5	59.65431795719	6.00034184998019	77.4461992792969	17.3930126109855
Bradi2g33454.1.v3.1	2	2	33333827	51.948051948052	2.7549614851424	53.6764705882353	1.03986291350968
Bradi2g33456.1.v3.1	2	2	33341929	55.2724358974359	2.74230514498634	80.5797101449276	0.819833949201818
Bradi2g33470.1.v3.1	3	2	33355559	53.7942993584548	13.5065372716015	54.0012212893969	11.2624072705375
Bradi2g33475.1.v3.1	2	2	33359698.5	54.9310033291667	13.0004523441479	48.4345856648015	7.45165819236022
Bradi2g33480.1.v3.1	4	2	33370214.5	54.0669380230946	10.4169226326344	61.2678739606889	15.4315699350625
Bradi2g33487.1.v3.1	22	2	33380981.5	45.5213182852178	4.94268930068146	36.2430855677682	11.6209733840442
Bradi2g33500.1.v3.1	4	2	33396625.5	52.7602265482447	10.8301276104338	55.0204248366013	20.0888060649957
Bradi2g33517.1.v3.1	12	2	33415859	58.6851955515824	6.41787653004686	84.8062432458984	14.0496706618126
Bradi2g33517.2.v3.1	12	2	33415859	58.6206767370636	6.44219742599884	84.5643077620275	13.9769119109157
Bradi2g33530.1.v3.1	13	2	33424756.5	43.2612593677101	8.77637407814986	37.602466703053	17.1585473187543
Bradi2g33540.1.v3.1	1	2	33431331.5	64.5875251509054	NA	87.3493975903614	NA
Bradi2g33545.1.v3.1	2	2	33433485	68.8201320132013	0.688437295214647	81.5485074626866	1.34561365076547
Bradi2g33550.1.v3.1	3	2	33443229	53.9973298410873	16.4982250637498	53.7197795818485	16.625854859349
Bradi2g33550.2.v3.1	3	2	33443957.5	47.2152230589805	5.39415697168961	43.7630696251386	2.46393598351457
Bradi2g33560.2.v3.1	12	2	33450892	50.1148104743007	8.28373339523291	55.2288505449425	19.5034551745252
Bradi2g33570.4.v3.1	3	2	33458494	55.4210027301221	9.52808780508494	66.5000736578488	16.949132943478
Bradi2g33580.1.v3.1	16	2	33472857	44.4183806461405	6.25264844297256	40.8138744539886	17.9291828286728
Bradi2g33580.2.v3.1	16	2	33472857	44.3401361058706	6.29584011460266	40.172848812963	18.39184652737
Bradi2g33590.1.v3.1	4	2	33480089	55.894404875969	13.4882191992588	61.0585491506544	18.7262290160443
Bradi2g33610.3.v3.1	3	2	33496183	53.8845408854042	16.3458764401198	61.8401697093573	27.6610944076959
Bradi2g33620.1.v3.1	4	2	33499966.5	49.0175087198367	12.5055339295339	52.8955923173346	21.9317795380005
Bradi2g33640.1.v3.1	2	2	33505621	62.0355839872058	1.2807011719826	82.5892857142857	4.41941738241592
Bradi2g33650.1.v3.1	5	2	33541727	43.6015888054504	9.36683959539414	47.2484752370569	19.4187218037987
Bradi2g33660.1.v3.1	7	2	33553122.5	68.1245666075452	4.38127092419676	78.6602150171615	7.80895820408074
Bradi2g33663.1.v3.1	1	2	33554809.5	49.6868475991649	NA	51.875	NA
Bradi2g33670.2.v3.1	1	2	33560041	68.0225281602003	NA	93.2330827067669	NA
Bradi2g33676.2.v3.1	9	2	33565729.5	46.2128463413561	5.00547395606803	44.992258075242	7.11114057518853
Bradi2g33686.4.v3.1	12	2	33581925.5	52.011772539875	11.6779812872911	55.2541761145659	18.8959006646971
Bradi2g33686.7.v3.1	11	2	33581925.5	52.8631101504519	11.8509802144018	56.3247138641115	19.4327737072412
Bradi2g33690.1.v3.1	2	2	33589664.5	65.2857391002258	6.91507934354742	83.3267871170464	2.47181867736061
Bradi2g33872.1.v3.1	2	2	33648765.5	52.1420897125974	5.28953098470194	47.6338729763388	15.9385214688375
Bradi2g33886.1.v3.1	1	2	33649723.5	55.9493670886076	NA	62.5954198473282	NA
Bradi2g33920.2.v3.1	3	2	33738078.5	52.8168086461741	17.1541974993868	49.7439770361497	26.740930843498
Bradi2g33925.1.v3.1	1	2	33742719.5	45.7142857142857	NA	52.4390243902439	NA
Bradi2g33930.1.v3.1	1	2	33753196	71.0227272727273	NA	94.4038929440389	NA
Bradi2g33940.1.v3.1	1	2	33762153	70.1197604790419	NA	90.6642728904847	NA
Bradi2g33950.1.v3.1	2	2	33770382	69.9406968124537	5.29412786507346	91.6703835860839	6.1974345451899
Bradi2g33960.1.v3.1	3	2	33773683	53.4058954257125	13.6621042084647	54.4167379777061	31.4789685810984
Bradi2g33960.2.v3.1	3	2	33774547	45.0192084338426	1.93430135751019	43.5578149692504	13.9506292019254
Bradi2g33960.3.v3.1	3	2	33774543.5	46.1745357765897	1.9685433308697	42.4589138703493	12.3877743233209
Bradi2g33970.1.v3.1	1	2	33779245.5	70.5882352941177	NA	86.3013698630137	NA
Bradi2g33977.1.v3.1	4	2	33815075.5	69.0992655786589	3.94473273759058	68.714895508701	5.50918725288745
Bradi2g33985.1.v3.1	1	2	33816944	66.1417322834646	NA	69.4117647058823	NA
Bradi2g33991.1.v3.1	1	2	33839423	59.6256684491979	NA	69.0763052208835	NA
Bradi2g33995.1.v3.1	2	2	33854772.5	71.5883168582546	0.797025132437333	72.8925397252895	3.73264015923952
Bradi2g34000.1.v3.1	1	2	33857016	70.2479338842975	NA	93.75	NA
Bradi2g34025.1.v3.1	1	2	33875137.5	69.2832764505119	NA	77.5510204081633	NA
Bradi2g34030.1.v3.1	5	2	33881377	60.9878691590069	9.80612478697111	66.5135916714864	34.1630885331463
Bradi2g34030.2.v3.1	5	2	33881377	61.0276113716815	9.86698519678425	66.4745196324144	34.124102975781
Bradi2g34030.3.v3.1	4	2	33881513	57.9378774805867	8.18673317176922	59.8214285714286	35.4602410965614
Bradi2g34048.1.v3.1	2	2	33892119	52.8582202111614	3.21024345606564	72.5274725274726	11.6556062832947
Bradi2g34052.1.v3.1	3	2	33895425.5	73.9221591661622	1.53548121825817	93.4079046658555	3.38470788149273
Bradi2g34056.1.v3.1	2	2	33899512	32.8846153846154	18.2215978228841	26.4367816091954	37.3872550972198
Bradi2g34060.1.v3.1	1	2	33903198	69.1884456671252	NA	90.5154639175258	NA
Bradi2g34072.1.v3.1	1	2	33905193.5	71.6814159292035	NA	91.6326530612245	NA
Bradi2g34090.1.v3.1	1	2	33914493	70.4225352112676	NA	91.746641074856	NA
Bradi2g34096.1.v3.1	5	2	33921152	39.7157370930956	9.31700411947092	38.4686208931733	16.1141635075384
Bradi2g34120.1.v3.1	1	2	33945899.5	75.5043227665706	NA	95.6896551724138	NA
Bradi2g34130.1.v3.1	1	2	33949667.5	74.2705570291777	NA	89.6825396825397	NA
Bradi2g34135.1.v3.1	1	2	33950764.5	56.5217391304348	NA	51	NA
Bradi2g34140.1.v3.1	1	2	33953395	73.3173076923077	NA	88.4892086330935	NA
Bradi2g34154.1.v3.1	4	2	33977683.5	51.8418832220742	15.2274563563574	59.4621829710145	13.5448791767107
Bradi2g34156.2.v3.1	4	2	33983691.5	60.6766709992516	10.6377788268432	77.5537634408602	19.7546079925846
Bradi2g34159.2.v3.1	7	2	33987379	50.7986446492392	6.92510704860057	52.5307474694777	21.0462783337086
Bradi2g34162.1.v3.1	1	2	33993807	70.0218818380744	NA	84.5901639344262	NA
Bradi2g34167.1.v3.1	3	2	33999164	57.3557712914148	11.6459316354067	73.0260316134082	32.0590512136343
Bradi2g34167.2.v3.1	4	2	33999078	55.4824348960319	10.2472890150976	68.941693794635	27.5375117770822
Bradi2g34180.1.v3.1	1	2	34002566	55.8011049723757	NA	60.3305785123967	NA
Bradi2g34187.2.v3.1	3	2	34006087	46.5549720045577	4.88034843183362	47.3817034700315	12.9409674429088
Bradi2g34200.1.v3.1	10	2	34011019.5	44.5401506240378	3.23925473689168	39.7716233725458	15.3427757289532
Bradi2g34200.2.v3.1	9	2	34011019.5	43.3633963021025	1.86937134553775	37.3652958107652	14.4919065978758
Bradi2g34200.3.v3.1	10	2	34011019.5	44.5807350396222	3.23078634664864	39.8855834865059	15.2631002750196
Bradi2g34200.4.v3.1	10	2	34011072.5	44.6634596781196	3.302478175372	40.679905440775	15.6782106904046
Bradi2g34200.5.v3.1	10	2	34011072.5	44.704044093704	3.29248391333785	40.7938655547351	15.5928745191924
Bradi2g34210.1.v3.1	1	2	34014687	65.0870406189555	NA	88.1159420289855	NA
Bradi2g34215.1.v3.1	3	2	34028232.5	47.4017464270542	4.98710231287076	44.4725311762723	6.25592089733396
Bradi2g34230.1.v3.1	1	2	34040489	70	NA	96.5753424657534	NA
Bradi2g34240.1.v3.1	14	2	34051330.5	48.8974895444295	8.28025057641032	49.3269155530814	16.9866185226834
Bradi2g34250.1.v3.1	3	2	34059722.5	63.0308671443955	4.92392245213568	93.0156635443082	6.23816952736623
Bradi2g34257.1.v3.1	5	2	34077815.5	55.8953087577909	10.6107813064362	71.2043176122124	23.4542922729671
Bradi2g34290.1.v3.1	3	2	34092744.5	66.2213788845932	3.33104202777272	91.8570243570778	5.58247453202758
Bradi2g34290.2.v3.1	2	2	34093640.5	67.3387981514242	3.69863556470812	94.5942625468394	3.77030951575602
Bradi2g34300.1.v3.1	9	2	34097742	46.4559157605518	9.57291664228422	49.7530437963302	20.6159797639127
Bradi2g34310.1.v3.1	6	2	34103348.5	54.2487398895127	11.6366126645595	62.5080351341316	21.2046568107865
Bradi2g34312.1.v3.1	1	2	34106563.5	50.414201183432	NA	58.1560283687943	NA
Bradi2g34314.2.v3.1	10	2	34119674	51.3472472472369	9.69862588485269	59.1043324611192	14.6653874310703
Bradi2g34316.1.v3.1	2	2	34122900	49.3912636296742	4.13886168665614	51.2727272727273	4.62833529503919
Bradi2g34326.1.v3.1	1	2	34143535.5	60.2543720190779	NA	70	NA
Bradi2g34344.1.v3.1	3	2	34177915	69.1187836926687	1.62360971016644	91.2659719905248	0.518997283266965
Bradi2g34350.1.v3.1	11	2	34184569	49.1746548853911	12.731727443393	52.9224300057097	30.9631744957989
Bradi2g34350.2.v3.1	10	2	34184569	49.1690434508533	13.4204047514171	53.6692184608261	32.5334622930102
Bradi2g34360.2.v3.1	6	2	34192407.5	65.8075970425309	3.79411460059898	87.9027829889899	7.25033939523014
Bradi2g34367.1.v3.1	3	2	34197478.5	56.1578276571085	14.6551784739525	63.1059631059631	24.6046519360606
Bradi2g34375.1.v3.1	2	2	34201194.5	54.3716411740389	1.00848218069184	56.4195298372514	1.02293928562244
Bradi2g34380.1.v3.1	2	2	34219715.5	69.0357663985884	1.11744418880378	87.906601764527	4.15142886015756
Bradi2g34413.1.v3.1	8	2	34267962	46.0909066145656	8.91093203189094	44.9920805758385	9.67629309973902
Bradi2g34420.2.v3.1	2	2	34270690	50.9687136304511	3.98888195863438	65	9.42809041582068
Bradi2g34430.1.v3.1	8	2	34274766	49.7506703287204	12.02350341412	55.6365379188209	22.023581784146
Bradi2g34440.3.v3.1	4	2	34278114.5	56.0610687456995	6.32219348740814	63.8215632227609	7.87523644113541
